timestamp,open,high,low,close,volume
1771286400000,4989.465,4991.005,4840.095,4858.815,42.5774
1771372800000,4858.855,5010.815,4857.848,4975.635,27.0939
1771459200000,4975.615,5022.015,4960.048,4987.445,26.9602
1771545600000,4987.508,5107.698,4981.315,5106.169,33.8109
1771718400000,5106.098,5171.565,5096.958,5165.025,2.0863
1771804800000,5164.255,5249.575,5121.818,5235.345,37.7324
1771891200000,5235.395,5237.825,5093.225,5146.365,40.3491
1771977600000,5146.395,5217.385,5136.535,5162.905,31.7464
1772064000000,5162.925,5205.215,5129.495,5184.345,37.7868
1772150400000,5184.375,5280.878,5166.535,5277.419,44.7819
1772323200000,5372.198,5392.995,5296.668,5386.545,3.1706
1772409600000,5386.675,5418.875,5260.095,5345.695,53.0467
1772496000000,5345.755,5379.755,4995.475,5125.035,67.2897
1772582400000,5125.015,5205.995,5105.348,5165.025,54.0222
1772668800000,5164.995,5194.615,5050.638,5085.885,46.5466
1772755200000,5085.835,5175.048,5062.125,5171.798,40.91
1772928000000,5178.935,5196.698,5043.468,5075.675,6.0477
1773014400000,5075.295,5155.825,5014.655,5139.475,50.1861
1773100800000,5139.305,5238.365,5124.465,5197.175,38.6322
1773187200000,5197.175,5223.015,5129.175,5134.205,39.94
1773273600000,5134.225,5191.388,5054.795,5097.775,36.7677
1773360000000,5097.725,5128.225,5009.495,5018.098,35.2072
1773532800000,5003.001,5029.945,4967.125,4997.255,4.3996
1773619200000,4997.275,5037.715,4970.115,5012.645,40.0247
1773705600000,5012.575,5044.355,4973.495,5002.695,31.5052
1773792000000,5002.705,5016.065,4803.845,4836.505,64.7124
1773878400000,4836.495,4866.995,4502.108,4643.325,65.5392
1773964800000,4643.205,4735.835,4477.125,4490.055,58.67
1774137600000,4470.705,4535.815,4448.835,4464.415,4.7961
1774224000000,4464.435,4512.665,4098.275,4440.915,91.0011
1774310400000,4440.895,4551.118,4305.565,4546.375,99.1392
1774396800000,4546.335,4602.125,4486.508,4497.875,55.4815
1774483200000,4497.845,4544.275,4350.995,4404.665,61.4889
1774569600000,4404.775,4554.965,4375.235,4492.375,44.3907
1774742400000,4491.518,4514.675,4443.485,4448.495,4.3254
1774828800000,4448.675,4580.465,4417.665,4513.325,45.6422
1774915200000,4513.375,4699.825,4482.115,4696.065,51.0389
1775001600000,4695.965,4800.185,4666.605,4783.698,44.9607
1775088000000,4783.655,4798.525,4553.158,4675.805,57.3212
1775347200000,4651.645,4664.715,4604.378,4610.078,4.8128
1775433600000,4610.078,4706.255,4600.385,4658.555,40.4194
1775520000000,4659.155,4836.105,4607.335,4832.958,65.3218
1775606400000,4832.958,4856.998,4699.235,4715.215,47.7961
1775692800000,4715.375,4801.015,4698.085,4763.435,37.2987
1775779200000,4763.485,4794.765,4730.205,4746.935,34.136
1775952000000,4634.998,4690.685,4634.998,4671.155,8.3027
1776038400000,4671.175,4765.668,4664.325,4757.365,35.2691
1776124800000,4757.405,4850.445,4751.285,4836.935,36.6204
1776211200000,4836.965,4871.165,4785.885,4823.205,32.8376
1776297600000,4822.995,4838.335,4772.898,4791.505,32.056
1776384000000,4791.475,4889.335,4768,4829.115,34.7337
1776556800000,4767.405,4794.635,4736.635,4754.945,4.1872
1776643200000,4754.995,4832.845,4744.295,4821.485,34.8291
1776729600000,4821.795,4830.565,4668.275,4737.795,47.0891
1776816000000,4737.765,4772.165,4723.008,4727.525,34.8159
1776902400000,4727.505,4753.585,4664.045,4695.025,54.6343
1776988800000,4695.025,4739.995,4657.485,4707.865,48.1083
1777161600000,4697.248,4703.995,4674.655,4679.825,2.5662
1777248000000,4679.715,4729.875,4667.055,4691.705,38.1719
1777334400000,4691.855,4701.015,4554.675,4595.365,51.7233
1777420800000,4595.385,4610.195,4509.875,4561.345,54.7502
1777507200000,4561.325,4646.705,4540.545,4626.395,55.2394
1777593600000,4626.305,4660.065,4560.045,4613.558,37.4087
1777766400000,4632.938,4637.355,4611.105,4613.605,1.9426
1777852800000,4613.578,4618.365,4500.665,4518.815,48.4871
1777939200000,4518.825,4595.425,4513.265,4593.775,38.9019
1778025600000,4593.735,4722.825,4588.015,4698.745,50.7518
1778112000000,4698.695,4764.595,4675.648,4704.145,60.7765
1778198400000,4704.085,4749.245,4693.835,4712.655,45.0399
1778371200000,4681.255,4700.195,4678.165,4691.465,2.6085
1778457600000,4691.395,4769.405,4647.825,4767.215,46.0944
1778544000000,4767.215,4773.335,4638.225,4716.695,54.0927
1778630400000,4716.905,4726.618,4669.415,4696.415,45.8272
1778716800000,4696.395,4718.568,4643.965,4651.975,56.0785
1778803200000,4651.935,4658.125,4511.215,4538.898,65.3179
1778976000000,4531.698,4554.575,4526.498,4536.795,3.2056
1779062400000,4536.825,4588.825,4480.065,4581.615,64.1463
1779148800000,4582.005,4589.295,4464.615,4489.055,53.0002
1779235200000,4489.075,4552.585,4453.145,4546.198,56.7464
1779321600000,4546.198,4570.725,4488.335,4535.205,59.5811
1779408000000,4535.305,4540.925,4491.605,4508.395,46.327
1779580800000,4535.098,4579.995,4532.885,4566.735,4.8722
1779667200000,4566.765,4580.225,4550.315,4559.425,22.562
1779753600000,4559.555,4559.895,4482.365,4519.335,46.3127
1779840000000,4519.228,4525.645,4401.325,4446.975,46.6436
1779926400000,4446.955,4516.318,4366.048,4494.735,50.0587
1780012800000,4494.795,4594.665,4491.695,4537.498,33.4616
1780185600000,4519.755,4545.485,4517.555,4539.335,2.5445
1780272000000,4539.295,4545.695,4447.515,4484.265,35.6771
1780358400000,4484.455,4541.385,4461.905,4474.125,34.3269
1780444800000,4474.095,4496.515,4423.685,4457.105,40.4039
1780531200000,4457.215,4515.175,4442.945,4461.375,42.57
1780617600000,4461.405,4475.645,4311.498,4326.705,52.4912
1780790400000,4326.898,4346.925,4309.688,4343.755,3.9647
1780876800000,4343.835,4353.085,4268.125,4317.615,52.7691
1780963200000,4317.575,4363.205,4210.115,4221.805,61.5653
1781049600000,4221.805,4228.105,4023.585,4046.855,62.8052
1781136000000,4047.105,4246.415,4035.848,4219.625,65.4789
1781222400000,4219.558,4235.298,4169.955,4217.765,48.5062
1781395200000,4273.098,4308.255,4259.585,4293.865,3.3664
1781481600000,4293.835,4369.485,4285.185,4315.395,35.3267
1781568000000,4315.375,4354.905,4306.665,4330.735,35.7741
1781654400000,4330.765,4382.125,4218.805,4277.665,41.5392
1781740800000,4277.685,4329.865,4186.745,4188.115,45.7659
1781827200000,4187.998,4197.945,4121.438,4154.335,25.2711
1782000000000,4139.698,4164.525,4136.125,4139.985,3.1051
1782086400000,4140.015,4220.778,4139.755,4187.475,41.4979
1782172800000,4187.315,4198.435,4080.495,4099.035,52.6606
1782259200000,4098.955,4111.965,3958.695,4012.205,55.1068
1782345600000,4012.185,4043.918,3961.755,4014.255,55.0616
1782432000000,4014.205,4095.795,3982.635,4087.915,49.9273
1782604800000,4086.298,4086.298,4051.585,4062.585,3.2219
1782691200000,4062.555,4075.515,3999.918,4014.645,45.0473
1782777600000,4014.605,4063.205,3941.528,4005.485,43.341
1782864000000,4005.755,4115.485,3959.905,4035.005,38.1462
1782950400000,4034.975,4143.715,4030.525,4125.955,44.946
1783036800000,4125.775,4195.365,4122.625,4175.245,23.2919
1783209600000,4182.515,4201.705,4171.855,4182.915,1.6234
1783296000000,4183.825,4202.905,4128.265,4156.975,33.5259
1783382400000,4156.935,4180.225,4091.845,4097.985,37.7843
1783468800000,4098.205,4133.685,4021.525,4075.925,56.3139
1783555200000,4075.735,4138.175,4053.985,4123.115,37.6854
1783641600000,4123.065,4134.555,4072.585,4120.555,31.2168
1783814400000,4094.225,4103.265,4067.295,4084.135,1.7936
1783900800000,4084.155,4090.805,3985.165,4000.795,44.3909
1783987200000,4000.825,4100.785,3983.285,4052.575,37.9119
1784073600000,4052.685,4080.935,4017.155,4057.745,44.1365
1784160000000,4057.805,4061.065,3969.045,3985.835,50.6848
1784246400000,3985.875,4023.645,3959.485,4013.975,49.623
1784419200000,4002.785,4007.105,3989.205,3995.165,1.3542
1784505600000,3995.025,4040.435,3981.935,4009.745,45.5128
1784592000000,4009.615,4086.775,4003.495,4080.375,36.7013
1784678400000,4080.485,4165.775,4076.325,4133.095,45.6945
1784764800000,4133.185,4140.895,4039.685,4046.765,45.8434
1784851200000,4046.725,4081.895,4021.665,4049.125,29.6984
1785024000000,4088.645,4097.195,4080.625,4093.845,0.7526
1785110400000,4094.115,4116.145,4065.065,4073.075,24.8506
1785196800000,4072.955,4073.855,4011.335,4024.615,18.9849
1785283200000,4024.745,4116.105,3995.655,4084.245,29.6779
1785369600000,4084.745,4120.16,4028.155,4105.605,34.0686
1785456000000,4105.865,4106.755,4020.545,4043.235,26.8058
1785628800000,4081.935,4081.935,4058.945,4074.775,0.8687
1785715200000,4074.665,4079.155,4018.915,4053.785,24.5424
1785801600000,4053.555,4106.402,4042.345,4072.215,26.0937
1785888000000,4072.325,4281.795,4070.215,4277.985,28.5548
1785974400000,4277.985,4303.745,4223.225,4251.925,30.5922
1786060800000,4252.015,4371.695,4229.385,4340.395,31.1689
