timestamp,open,high,low,close,volume
1782870000000,3975.365,3979.735,3974.955,3978.615,0.176
1782870300000,3978.715,3981.675,3974.085,3978.745,0.2105
1782870600000,3978.675,3980.085,3973.745,3976.025,0.188
1782870900000,3975.925,3978.755,3975.215,3977.545,0.1495
1782871200000,3977.585,3979.705,3974.285,3974.515,0.1584
1782871500000,3974.385,3974.665,3969.935,3972.265,0.2036
1782871800000,3972.265,3976.765,3971.495,3976.275,0.2002
1782872100000,3976.275,3980.345,3975.515,3980.345,0.1391
1782872400000,3980.315,3981.655,3979.265,3981.115,0.1051
1782872700000,3981.245,3982.085,3979.495,3980.525,0.1321
1782873000000,3980.565,3984.675,3978.625,3981.515,0.2122
1782873300000,3981.515,3985.885,3981.515,3983.655,0.1759
1782873600000,3983.525,3984.105,3980.695,3982.695,0.2104
1782873900000,3982.895,3985.035,3981.675,3981.735,0.1883
1782874200000,3981.855,3984.945,3979.665,3979.945,0.1835
1782874500000,3980.015,3981.065,3978.205,3978.935,0.1673
1782874800000,3978.935,3982.415,3978.195,3981.595,0.1821
1782875100000,3981.595,3984.965,3980.575,3984.765,0.1635
1782875400000,3984.685,3985.255,3982.995,3983.135,0.1273
1782875700000,3983.135,3986.845,3983.045,3983.535,0.1528
1782876000000,3983.515,3983.675,3980.505,3982.395,0.1487
1782876300000,3982.355,3982.715,3979.905,3981.145,0.1357
1782876600000,3981.175,3981.285,3976.265,3976.735,0.1444
1782876900000,3976.785,3981.125,3976.735,3981.055,0.0988
1782877200000,3980.975,3982.035,3977.265,3977.265,0.0955
1782877500000,3977.225,3979.225,3976.435,3977.405,0.0835
1782877800000,3977.435,3978.625,3976.795,3977.555,0.0602
1782878100000,3977.505,3980.355,3977.235,3980.285,0.0628
1782878400000,3980.635,3980.855,3974.825,3975.575,0.0895
1782878700000,3975.485,3977.395,3975.165,3975.305,0.0878
1782879000000,3975.215,3976.545,3973.825,3976.105,0.0993
1782879300000,3975.935,3976.635,3974.105,3975.905,0.0842
1782879600000,3975.755,3976.965,3974.815,3976.445,0.0859
1782879900000,3976.425,3977.915,3975.995,3977.395,0.0621
1782880200000,3977.335,3980.475,3977.265,3977.585,0.1033
1782880500000,3977.575,3978.055,3973.545,3974.125,0.0938
1782880800000,3974.125,3974.665,3972.215,3974.405,0.0674
1782881100000,3974.405,3980.185,3973.945,3979.615,0.0871
1782881400000,3979.615,3981.275,3978.895,3980.545,0.0715
1782881700000,3980.465,3982.465,3976.295,3976.345,0.0896
1782882000000,3976.325,3976.895,3971.675,3973.185,0.1067
1782882300000,3972.995,3974.675,3972.295,3973.035,0.0933
1782882600000,3972.985,3973.085,3969.595,3971.685,0.12
1782882900000,3971.715,3972.295,3969.865,3971.755,0.0933
1782883200000,3971.605,3974.965,3971.605,3974.385,0.0923
1782883500000,3974.425,3974.525,3972.335,3972.505,0.0918
1782883800000,3972.545,3978.685,3970.125,3976.825,0.1976
1782884100000,3976.885,3977.825,3972.995,3975.275,0.1488
1782884400000,3975.225,3975.345,3971.605,3974.415,0.1631
1782884700000,3974.535,3976.315,3973.325,3974.905,0.1412
1782885000000,3974.835,3977.135,3973.365,3974.355,0.1204
1782885300000,3974.325,3978.745,3973.565,3973.815,0.162
1782885600000,3973.765,3977.205,3972.825,3974.625,0.1666
1782885900000,3974.555,3975.735,3964.055,3966.665,0.208
1782886200000,3966.695,3968.565,3963.365,3964.915,0.1553
1782886500000,3964.915,3966.535,3962.945,3966.255,0.1512
1782886800000,3966.295,3969.515,3965.765,3969.045,0.1489
1782887100000,3969.095,3969.485,3966.945,3967.305,0.1311
1782887400000,3967.275,3968.455,3963.055,3964.615,0.1604
1782887700000,3964.635,3967.695,3963.955,3967.245,0.1233
1782888000000,3967.215,3973.265,3966.985,3971.585,0.1376
