timestamp,open,high,low,close
1767321720000,4351.765,4351.765,4351.025,4351.475
1767321780000,4351.415,4351.565,4350.475,4350.475
1767321840000,4350.495,4351.865,4350.475,4351.205
1767321900000,4351.205,4351.565,4350.915,4351.565
1767321960000,4351.805,4352.925,4351.535,4352.635
1767322020000,4352.665,4352.735,4351.735,4352.555
1767322080000,4352.595,4355.525,4352.525,4355.265
1767322140000,4355.265,4355.525,4354.215,4354.725
1767322200000,4354.725,4357.655,4354.685,4357.485
1767322260000,4357.455,4359.648,4357.455,4358.998
1767322320000,4358.998,4359.098,4357.475,4358.365
1767322380000,4358.265,4359.598,4358.098,4359.148
1767322440000,4359.248,4359.648,4358.455,4358.905
1767322500000,4358.905,4360.455,4357.698,4358.198
1767322560000,4358.198,4361.648,4357.998,4361.548
1767322620000,4361.548,4362.315,4360.815,4361.155
1767322680000,4361.145,4361.655,4361.105,4361.315
1767322740000,4361.495,4362.915,4360.998,4362.585
