timestamp,open,high,low,close
1767257700000,4328.198,4328.198,4328.198,4328.198
1767258000000,4328.198,4328.198,4328.198,4328.198
1767258300000,4328.198,4328.198,4328.198,4328.198
1767258600000,4328.198,4328.198,4328.198,4328.198
1767258900000,4328.198,4328.198,4328.198,4328.198
1767259200000,4328.198,4328.198,4328.198,4328.198
1767259500000,4328.198,4328.198,4328.198,4328.198
1767259800000,4328.198,4328.198,4328.198,4328.198
1767260100000,4328.198,4328.198,4328.198,4328.198
1767260400000,4328.198,4328.198,4328.198,4328.198
1767260700000,4328.198,4328.198,4328.198,4328.198
1767261000000,4328.198,4328.198,4328.198,4328.198
1767261300000,4328.198,4328.198,4328.198,4328.198
1767261600000,4328.198,4328.198,4328.198,4328.198
1767261900000,4328.198,4328.198,4328.198,4328.198
1767262200000,4328.198,4328.198,4328.198,4328.198
1767262500000,4328.198,4328.198,4328.198,4328.198
1767262800000,4328.198,4328.198,4328.198,4328.198
1767263100000,4328.198,4328.198,4328.198,4328.198
1767263400000,4328.198,4328.198,4328.198,4328.198
1767263700000,4328.198,4328.198,4328.198,4328.198
1767264000000,4328.198,4328.198,4328.198,4328.198
1767264300000,4328.198,4328.198,4328.198,4328.198
1767264600000,4328.198,4328.198,4328.198,4328.198
1767264900000,4328.198,4328.198,4328.198,4328.198
1767265200000,4328.198,4328.198,4328.198,4328.198
1767265500000,4328.198,4328.198,4328.198,4328.198
1767265800000,4328.198,4328.198,4328.198,4328.198
1767266100000,4328.198,4328.198,4328.198,4328.198
1767266400000,4328.198,4328.198,4328.198,4328.198
1767266700000,4328.198,4328.198,4328.198,4328.198
1767267000000,4328.198,4328.198,4328.198,4328.198
1767267300000,4328.198,4328.198,4328.198,4328.198
1767267600000,4328.198,4328.198,4328.198,4328.198
1767267900000,4328.198,4328.198,4328.198,4328.198
1767268200000,4328.198,4328.198,4328.198,4328.198
1767268500000,4328.198,4328.198,4328.198,4328.198
1767268800000,4328.198,4328.198,4328.198,4328.198
1767269100000,4328.198,4328.198,4328.198,4328.198
1767269400000,4328.198,4328.198,4328.198,4328.198
1767269700000,4328.198,4328.198,4328.198,4328.198
1767270000000,4328.198,4328.198,4328.198,4328.198
1767270300000,4328.198,4328.198,4328.198,4328.198
1767270600000,4328.198,4328.198,4328.198,4328.198
1767270900000,4328.198,4328.198,4328.198,4328.198
1767271200000,4328.198,4328.198,4328.198,4328.198
1767271500000,4328.198,4328.198,4328.198,4328.198
1767271800000,4328.198,4328.198,4328.198,4328.198
1767272100000,4328.198,4328.198,4328.198,4328.198
1767272400000,4328.198,4328.198,4328.198,4328.198
1767272700000,4328.198,4328.198,4328.198,4328.198
1767273000000,4328.198,4328.198,4328.198,4328.198
1767273300000,4328.198,4328.198,4328.198,4328.198
1767273600000,4328.198,4328.198,4328.198,4328.198
1767273900000,4328.198,4328.198,4328.198,4328.198
1767274200000,4328.198,4328.198,4328.198,4328.198
1767274500000,4328.198,4328.198,4328.198,4328.198
1767274800000,4328.198,4328.198,4328.198,4328.198
1767275100000,4328.198,4328.198,4328.198,4328.198
1767275400000,4328.198,4328.198,4328.198,4328.198
1767275700000,4328.198,4328.198,4328.198,4328.198
1767276000000,4328.198,4328.198,4328.198,4328.198
1767276300000,4328.198,4328.198,4328.198,4328.198
1767276600000,4328.198,4328.198,4328.198,4328.198
1767276900000,4328.198,4328.198,4328.198,4328.198
1767277200000,4328.198,4328.198,4328.198,4328.198
1767277500000,4328.198,4328.198,4328.198,4328.198
1767277800000,4328.198,4328.198,4328.198,4328.198
1767278100000,4328.198,4328.198,4328.198,4328.198
1767278400000,4328.198,4328.198,4328.198,4328.198
1767278700000,4328.198,4328.198,4328.198,4328.198
1767279000000,4328.198,4328.198,4328.198,4328.198
1767279300000,4328.198,4328.198,4328.198,4328.198
1767279600000,4328.198,4328.198,4328.198,4328.198
1767279900000,4328.198,4328.198,4328.198,4328.198
1767280200000,4328.198,4328.198,4328.198,4328.198
1767280500000,4328.198,4328.198,4328.198,4328.198
1767280800000,4328.198,4328.198,4328.198,4328.198
1767281100000,4328.198,4328.198,4328.198,4328.198
1767281400000,4328.198,4328.198,4328.198,4328.198
1767281700000,4328.198,4328.198,4328.198,4328.198
1767282000000,4328.198,4328.198,4328.198,4328.198
1767282300000,4328.198,4328.198,4328.198,4328.198
1767282600000,4328.198,4328.198,4328.198,4328.198
1767282900000,4328.198,4328.198,4328.198,4328.198
1767283200000,4328.198,4328.198,4328.198,4328.198
1767283500000,4328.198,4328.198,4328.198,4328.198
1767283800000,4328.198,4328.198,4328.198,4328.198
1767284100000,4328.198,4328.198,4328.198,4328.198
1767284400000,4328.198,4328.198,4328.198,4328.198
1767284700000,4328.198,4328.198,4328.198,4328.198
1767285000000,4328.198,4328.198,4328.198,4328.198
1767285300000,4328.198,4328.198,4328.198,4328.198
1767285600000,4328.198,4328.198,4328.198,4328.198
1767285900000,4328.198,4328.198,4328.198,4328.198
1767286200000,4328.198,4328.198,4328.198,4328.198
1767286500000,4328.198,4328.198,4328.198,4328.198
1767286800000,4328.198,4328.198,4328.198,4328.198
1767287100000,4328.198,4328.198,4328.198,4328.198
1767287400000,4328.198,4328.198,4328.198,4328.198
1767287700000,4328.198,4328.198,4328.198,4328.198
1767288000000,4328.198,4328.198,4328.198,4328.198
1767288300000,4328.198,4328.198,4328.198,4328.198
1767288600000,4328.198,4328.198,4328.198,4328.198
1767288900000,4328.198,4328.198,4328.198,4328.198
1767289200000,4328.198,4328.198,4328.198,4328.198
1767289500000,4328.198,4328.198,4328.198,4328.198
1767289800000,4328.198,4328.198,4328.198,4328.198
1767290100000,4328.198,4328.198,4328.198,4328.198
1767290400000,4328.198,4328.198,4328.198,4328.198
1767290700000,4328.198,4328.198,4328.198,4328.198
1767291000000,4328.198,4328.198,4328.198,4328.198
1767291300000,4328.198,4328.198,4328.198,4328.198
1767291600000,4328.198,4328.198,4328.198,4328.198
1767291900000,4328.198,4328.198,4328.198,4328.198
1767292200000,4328.198,4328.198,4328.198,4328.198
1767292500000,4328.198,4328.198,4328.198,4328.198
1767292800000,4328.198,4328.198,4328.198,4328.198
1767293100000,4328.198,4328.198,4328.198,4328.198
1767293400000,4328.198,4328.198,4328.198,4328.198
1767293700000,4328.198,4328.198,4328.198,4328.198
1767294000000,4328.198,4328.198,4328.198,4328.198
1767294300000,4328.198,4328.198,4328.198,4328.198
1767294600000,4328.198,4328.198,4328.198,4328.198
1767294900000,4328.198,4328.198,4328.198,4328.198
1767295200000,4328.198,4328.198,4328.198,4328.198
1767295500000,4328.198,4328.198,4328.198,4328.198
1767295800000,4328.198,4328.198,4328.198,4328.198
1767296100000,4328.198,4328.198,4328.198,4328.198
1767296400000,4328.198,4328.198,4328.198,4328.198
1767296700000,4328.198,4328.198,4328.198,4328.198
1767297000000,4328.198,4328.198,4328.198,4328.198
1767297300000,4328.198,4328.198,4328.198,4328.198
1767297600000,4328.198,4328.198,4328.198,4328.198
1767297900000,4328.198,4328.198,4328.198,4328.198
1767298200000,4328.198,4328.198,4328.198,4328.198
1767298500000,4328.198,4328.198,4328.198,4328.198
1767298800000,4328.198,4328.198,4328.198,4328.198
1767299100000,4328.198,4328.198,4328.198,4328.198
1767299400000,4328.198,4328.198,4328.198,4328.198
1767299700000,4328.198,4328.198,4328.198,4328.198
1767300000000,4328.198,4328.198,4328.198,4328.198
1767300300000,4328.198,4328.198,4328.198,4328.198
1767300600000,4328.198,4328.198,4328.198,4328.198
1767300900000,4328.198,4328.198,4328.198,4328.198
1767301200000,4328.198,4328.198,4328.198,4328.198
1767301500000,4328.198,4328.198,4328.198,4328.198
1767301800000,4328.198,4328.198,4328.198,4328.198
1767302100000,4328.198,4328.198,4328.198,4328.198
1767302400000,4328.198,4328.198,4328.198,4328.198
1767302700000,4328.198,4328.198,4328.198,4328.198
1767303000000,4328.198,4328.198,4328.198,4328.198
1767303300000,4328.198,4328.198,4328.198,4328.198
1767303600000,4328.198,4328.198,4328.198,4328.198
1767303900000,4328.198,4328.198,4328.198,4328.198
1767304200000,4328.198,4328.198,4328.198,4328.198
1767304500000,4328.198,4328.198,4328.198,4328.198
1767304800000,4328.198,4328.198,4328.198,4328.198
1767305100000,4328.198,4328.198,4328.198,4328.198
1767305400000,4328.198,4328.198,4328.198,4328.198
1767305700000,4328.198,4328.198,4328.198,4328.198
1767306000000,4328.198,4328.198,4328.198,4328.198
1767306300000,4328.198,4328.198,4328.198,4328.198
1767306600000,4328.198,4328.198,4328.198,4328.198
1767306900000,4328.198,4328.198,4328.198,4328.198
1767307200000,4328.198,4328.198,4328.198,4328.198
1767307500000,4328.198,4328.198,4328.198,4328.198
1767307800000,4328.198,4328.198,4328.198,4328.198
1767308100000,4328.198,4328.198,4328.198,4328.198
1767308400000,4323.698,4332.848,4323.198,4326.798
1767308700000,4326.898,4332.798,4326.835,4332.678
1767309000000,4332.698,4335.055,4328.775,4330.625
1767309300000,4330.555,4334.075,4327.865,4333.955
1767309600000,4333.985,4340.315,4332.425,4339.565
1767309900000,4339.585,4342.505,4336.835,4339.515
1767310200000,4339.605,4340.725,4338.015,4339.568
1767310500000,4340.185,4343.915,4338.685,4340.145
1767310800000,4340.135,4345.505,4338.445,4344.965
1767311100000,4345.025,4345.495,4341.655,4342.485
1767311400000,4342.505,4347.225,4341.528,4347.225
1767311700000,4346.965,4351.005,4346.485,4347.805
1767312000000,4347.798,4348.645,4344.718,4346.035
1767312300000,4345.995,4350.215,4344.095,4349.825
1767312600000,4349.795,4352.725,4347.035,4347.715
1767312900000,4347.675,4349.185,4344.145,4344.255
1767313200000,4344.265,4347.105,4342.285,4343.165
1767313500000,4343.145,4346.898,4341.075,4346.605
1767313800000,4346.598,4348.655,4346.258,4348.035
1767314100000,4347.948,4350.405,4347.048,4348.265
1767314400000,4348.285,4350.595,4346.248,4349.375
1767314700000,4349.435,4352.905,4349.375,4351.565
1767315000000,4351.545,4352.798,4350.398,4351.995
1767315300000,4351.975,4355.545,4350.775,4353.715
1767315600000,4353.695,4355.575,4346.895,4347.785
1767315900000,4347.695,4350.085,4345.045,4346.045
1767316200000,4346.015,4350.805,4345.665,4346.315
1767316500000,4346.445,4349.495,4344.785,4348.895
1767316800000,4348.965,4349.655,4345.735,4346.065
1767317100000,4345.975,4349.305,4344.295,4348.975
1767317400000,4348.975,4351.115,4348.495,4349.365
1767317700000,4349.285,4351.295,4347.795,4348.505
1767318000000,4348.498,4349.455,4345.325,4346.215
1767318300000,4346.475,4352.005,4345.815,4351.945
1767318600000,4351.975,4354.295,4350.005,4350.005
1767318900000,4349.975,4350.565,4347.295,4347.685
1767319200000,4347.635,4351.825,4347.348,4349.975
1767319500000,4349.865,4349.905,4346.625,4347.585
1767319800000,4347.445,4347.565,4345.475,4346.675
1767320100000,4346.695,4347.785,4345.038,4347.458
1767320400000,4347.505,4347.545,4344.838,4346.385
1767320700000,4346.355,4348.215,4344.735,4347.645
1767321000000,4347.675,4350.255,4345.475,4346.645
1767321300000,4346.775,4353.095,4346.725,4351.815
1767321600000,4351.785,4352.175,4350.475,4351.205
1767321900000,4351.205,4355.525,4350.915,4354.725
1767322200000,4354.725,4359.648,4354.685,4358.905
1767322500000,4358.905,4362.915,4357.698,4362.585
1767322800000,4362.555,4364.225,4361.785,4363.805
1767323100000,4363.715,4366.195,4363.565,4365.145
1767323400000,4365.165,4371.585,4365.025,4368.765
1767323700000,4368.745,4368.895,4365.365,4366.395
1767324000000,4366.395,4370.665,4365.595,4369.705
1767324300000,4369.745,4369.805,4367.355,4368.728
1767324600000,4368.728,4372.848,4367.805,4370.885
1767324900000,4370.885,4371.815,4369.008,4370.775
1767325200000,4370.865,4374.535,4370.315,4373.425
1767325500000,4373.335,4375.398,4372.298,4373.065
1767325800000,4373.135,4375.145,4372.298,4373.505
1767326100000,4373.475,4375.215,4371.655,4374.748
1767326400000,4374.759,4377.485,4373.548,4377.225
1767326700000,4377.245,4378.135,4375.415,4375.695
1767327000000,4375.745,4377.095,4374.255,4374.555
1767327300000,4374.525,4375.555,4373.665,4374.785
1767327600000,4374.855,4375.285,4371.215,4372.565
1767327900000,4372.575,4375.955,4372.405,4373.345
1767328200000,4373.335,4374.445,4371.315,4373.125
1767328500000,4373.125,4373.545,4371.465,4372.855
1767328800000,4373.005,4375.175,4372.295,4375.095
1767329100000,4375.105,4375.645,4373.448,4374.248
1767329400000,4374.265,4375.148,4371.975,4372.515
1767329700000,4372.435,4372.898,4371.038,4372.898
1767330000000,4373.215,4373.298,4370.598,4371.298
1767330300000,4371.398,4377.898,4370.975,4377.298
1767330600000,4377.325,4379.998,4377.148,4377.395
1767330900000,4377.435,4378.848,4376.005,4376.635
1767331200000,4376.675,4379.765,4375.005,4377.935
1767331500000,4377.905,4378.395,4377.148,4378.255
1767331800000,4378.205,4379.355,4377.675,4378.745
1767332100000,4378.685,4379.475,4377.775,4379.205
1767332400000,4379.165,4379.415,4377.435,4378.405
1767332700000,4378.425,4379.545,4377.975,4379.055
1767333000000,4379.025,4381.495,4378.285,4380.965
1767333300000,4380.995,4381.415,4378.785,4380.335
1767333600000,4380.345,4380.548,4376.435,4377.075
1767333900000,4377.045,4377.075,4373.598,4374.545
1767334200000,4374.525,4377.465,4374.105,4374.865
1767334500000,4374.745,4377.735,4373.308,4377.285
1767334800000,4377.315,4379.275,4375.975,4377.705
1767335100000,4377.715,4379.885,4377.185,4379.625
1767335400000,4379.595,4379.595,4376.805,4378.305
1767335700000,4378.275,4378.705,4375.895,4375.945
1767336000000,4375.905,4376.475,4373.865,4373.868
1767336300000,4373.885,4375.855,4372.965,4375.435
1767336600000,4375.498,4375.925,4373.175,4374.115
1767336900000,4374.085,4375.395,4372.975,4374.315
1767337200000,4374.355,4375.785,4372.925,4373.715
1767337500000,4373.745,4375.635,4372.805,4372.805
1767337800000,4372.455,4377.775,4372.035,4377.045
1767338100000,4377.075,4377.235,4373.948,4374.415
1767338400000,4374.385,4375.365,4371.635,4372.285
1767338700000,4372.235,4375.065,4372.145,4373.465
1767339000000,4373.435,4379.755,4371.945,4378.595
1767339300000,4378.625,4380.415,4378.215,4379.485
1767339600000,4379.495,4379.495,4375.318,4375.575
1767339900000,4375.525,4377.735,4375.115,4376.865
1767340200000,4376.895,4381.105,4376.105,4380.185
1767340500000,4380.205,4383.165,4380.075,4382.525
1767340800000,4382.545,4384.458,4380.555,4382.575
1767341100000,4382.545,4385.565,4381.235,4385.515
1767341400000,4385.495,4386.155,4383.755,4384.565
1767341700000,4384.498,4384.758,4382.305,4382.635
1767342000000,4382.605,4383.505,4381.298,4383.248
1767342300000,4383.038,4385.398,4382.748,4384.898
1767342600000,4384.898,4388.798,4383.798,4388.335
1767342900000,4388.298,4388.815,4387.068,4388.198
1767343200000,4388.275,4390.198,4387.598,4390.198
1767343500000,4390.098,4397.315,4390.098,4394.535
1767343800000,4394.505,4395.505,4391.248,4392.048
1767344100000,4392.048,4392.548,4386.335,4386.598
1767344400000,4386.598,4389.135,4385.748,4388.198
1767344700000,4388.098,4390.698,4387.298,4390.498
1767345000000,4390.448,4390.598,4387.055,4389.675
1767345300000,4389.648,4391.248,4387.475,4388.165
1767345600000,4388.215,4388.295,4382.858,4385.748
1767345900000,4385.848,4388.795,4385.005,4388.405
1767346200000,4388.405,4389.565,4387.818,4387.855
1767346500000,4387.825,4389.155,4386.508,4386.815
1767346800000,4386.815,4389.075,4386.535,4388.355
1767347100000,4388.355,4389.115,4386.385,4387.895
1767347400000,4387.855,4388.965,4386.655,4388.885
1767347700000,4388.915,4388.965,4384.638,4385.055
1767348000000,4385.085,4387.708,4384.198,4387.598
1767348300000,4387.468,4388.198,4385.755,4386.298
1767348600000,4386.338,4387.738,4385.698,4387.698
1767348900000,4387.635,4387.898,4386.298,4387.235
1767349200000,4387.055,4389.458,4387.045,4388.515
1767349500000,4388.495,4389.275,4385.248,4385.948
1767349800000,4385.948,4388.685,4384.328,4388.495
1767350100000,4388.645,4394.565,4388.255,4394.325
1767350400000,4394.395,4396.325,4392.815,4393.415
1767350700000,4393.475,4396.385,4393.345,4394.645
1767351000000,4394.625,4398.235,4394.625,4396.425
1767351300000,4396.525,4398.165,4395.818,4395.818
1767351600000,4395.915,4397.495,4394.845,4396.445
1767351900000,4396.535,4397.045,4394.938,4395.155
1767352200000,4395.395,4395.415,4393.555,4394.795
1767352500000,4394.748,4396.685,4394.618,4396.495
1767352800000,4396.495,4397.898,4395.698,4397.798
1767353100000,4397.798,4398.998,4393.845,4394.015
1767353400000,4394.015,4394.648,4391.355,4393.518
1767353700000,4393.505,4394.325,4391.238,4392.728
1767354000000,4392.728,4395.198,4392.045,4394.598
1767354300000,4394.615,4395.138,4392.835,4393.798
1767354600000,4393.798,4393.798,4390.465,4391.258
1767354900000,4391.278,4392.678,4390.245,4392.535
1767355200000,4392.565,4392.585,4390.598,4390.898
1767355500000,4390.898,4396.255,4390.838,4395.685
1767355800000,4395.745,4396.805,4393.098,4394.815
1767356100000,4394.815,4397.755,4393.835,4397.128
1767356400000,4397.148,4397.875,4395.155,4395.205
1767356700000,4395.185,4395.455,4392.628,4393.015
1767357000000,4392.935,4394.295,4391.848,4393.735
1767357300000,4393.785,4393.935,4390.925,4392.245
1767357600000,4392.195,4392.295,4384.705,4387.585
1767357900000,4387.595,4388.635,4385.025,4387.565
1767358200000,4387.565,4389.855,4386.835,4389.585
1767358500000,4389.585,4394.418,4389.585,4393.978
1767358800000,4393.978,4397.415,4392.218,4397.085
1767359100000,4397.109,4397.718,4395.065,4396.765
1767359400000,4396.765,4400.808,4396.375,4399.425
1767359700000,4399.425,4401.928,4397.598,4398.485
1767360000000,4398.435,4398.695,4379.175,4381.058
1767360300000,4381.058,4384.005,4372.855,4374.325
1767360600000,4374.125,4377.035,4368.315,4372.505
1767360900000,4372.765,4374.675,4365.545,4369.405
1767361200000,4369.445,4372.555,4367.955,4372.375
1767361500000,4372.325,4377.615,4370.205,4370.495
1767361800000,4370.085,4371.605,4365.485,4366.525
1767362100000,4366.505,4370.065,4361.695,4365.785
1767362400000,4365.905,4371.885,4364.375,4371.335
1767362700000,4371.335,4372.525,4368.655,4370.455
1767363000000,4370.455,4371.575,4368.475,4369.995
1767363300000,4370.025,4371.835,4366.698,4371.795
1767363600000,4371.755,4373.495,4368.225,4368.365
1767363900000,4368.465,4371.355,4367.575,4368.215
1767364200000,4368.175,4370.025,4354.335,4355.045
1767364500000,4354.985,4359.705,4349.915,4350.935
1767364800000,4351.015,4356.375,4347.635,4356.125
1767365100000,4356.195,4362.865,4353.625,4361.215
1767365400000,4361.235,4362.955,4354.805,4358.815
1767365700000,4358.335,4359.375,4352.105,4353.275
1767366000000,4352.955,4356.905,4342.015,4342.205
1767366300000,4342.155,4350.295,4338.845,4347.045
1767366600000,4347.065,4348.865,4333.485,4340.595
1767366900000,4340.565,4342.555,4334.575,4339.235
1767367200000,4339.375,4341.225,4330.065,4334.175
1767367500000,4334.115,4340.145,4333.885,4336.335
1767367800000,4336.435,4339.625,4331.425,4338.955
1767368100000,4338.925,4341.635,4337.185,4340.105
1767368400000,4340.465,4346.595,4340.465,4345.935
1767368700000,4345.915,4346.865,4340.695,4342.625
1767369000000,4342.655,4343.805,4338.515,4340.985
1767369300000,4341.085,4341.235,4333.345,4335.095
1767369600000,4335.055,4337.095,4324.195,4327.295
1767369900000,4327.315,4329.325,4322.135,4326.405
1767370200000,4326.385,4326.615,4320.175,4322.335
1767370500000,4322.275,4324.785,4315.185,4317.045
1767370800000,4317.075,4320.825,4314.845,4318.455
1767371100000,4318.058,4324.005,4318.025,4321.495
1767371400000,4321.105,4321.675,4315.115,4316.025
1767371700000,4316.065,4324.775,4314.925,4322.075
1767372000000,4322.065,4327.948,4320.865,4325.555
1767372300000,4325.595,4328.155,4322.785,4324.375
1767372600000,4324.098,4326.625,4321.975,4323.565
1767372900000,4323.585,4326.335,4321.245,4326.335
1767373200000,4326.305,4332.055,4324.609,4331.915
1767373500000,4331.625,4333.215,4327.075,4327.945
1767373800000,4328.015,4331.195,4327.355,4329.975
1767374100000,4330.015,4332.895,4328.265,4329.105
1767374400000,4329.065,4330.675,4325.565,4325.925
1767374700000,4325.855,4328.935,4323.805,4328.545
1767375000000,4328.605,4331.105,4326.415,4328.405
1767375300000,4328.375,4329.685,4324.485,4325.295
1767375600000,4325.325,4327.125,4323.085,4326.155
1767375900000,4326.175,4327.865,4324.665,4325.765
1767376200000,4325.735,4327.605,4323.835,4325.085
1767376500000,4325.145,4326.125,4322.475,4322.825
1767376800000,4322.785,4323.425,4320.395,4321.755
1767377100000,4321.795,4323.065,4315.745,4316.295
1767377400000,4316.335,4316.575,4312.275,4314.155
1767377700000,4314.115,4318.225,4310.008,4318.185
1767378000000,4318.225,4319.835,4315.755,4318.985
1767378300000,4319.035,4321.435,4317.505,4318.315
1767378600000,4318.285,4319.275,4314.615,4315.855
1767378900000,4315.785,4318.275,4311.675,4315.355
1767379200000,4315.325,4316.015,4309.618,4312.275
1767379500000,4312.305,4314.825,4312.075,4313.045
1767379800000,4313.015,4315.125,4311.815,4314.905
1767380100000,4314.935,4315.515,4313.675,4314.955
1767380400000,4315.325,4320.305,4315.325,4319.525
1767380700000,4319.565,4321.685,4317.655,4320.615
1767381000000,4320.595,4321.905,4319.745,4321.235
1767381300000,4321.485,4322.925,4320.965,4321.835
1767381600000,4321.805,4321.805,4316.115,4316.385
1767381900000,4316.405,4318.705,4316.315,4318.225
1767382200000,4318.355,4321.505,4317.905,4320.455
1767382500000,4320.405,4325.935,4320.095,4323.485
1767382800000,4323.605,4326.005,4321.495,4322.425
1767383100000,4322.375,4322.625,4319.225,4320.818
1767383400000,4320.845,4320.915,4317.165,4319.715
1767383700000,4319.705,4320.575,4317.555,4317.845
1767384000000,4317.815,4320.135,4316.925,4318.435
1767384300000,4318.445,4319.995,4317.725,4319.005
1767384600000,4319.235,4321.255,4319.235,4319.735
1767384900000,4319.169,4322.115,4318.575,4322.045
1767385200000,4322.065,4326.135,4322.055,4326.025
1767385500000,4325.995,4329.195,4324.608,4328.265
1767385800000,4328.165,4328.285,4325.125,4327.475
1767386100000,4327.425,4328.905,4326.015,4327.345
1767386400000,4327.215,4329.065,4326.505,4326.625
