time,open,high,low,close,tick_volume
2026-08-12 09:49:00,4398.85,4400.78,4398.85,4399.79,167
2026-08-12 09:50:00,4399.86,4401.34,4399.65,4401.17,164
2026-08-12 09:51:00,4400.99,4403.03,4400.69,4402.96,157
2026-08-12 09:52:00,4402.69,4403.2,4401.95,4402.4,156
2026-08-12 09:53:00,4402.34,4402.34,4400.34,4401.22,151
2026-08-12 09:54:00,4401.02,4402.22,4400.81,4401.11,144
2026-08-12 09:55:00,4401.17,4404.9,4401.07,4404.41,169
2026-08-12 09:56:00,4404.57,4406.38,4403.88,4406.22,172
2026-08-12 09:57:00,4406.06,4406.1,4404.3,4404.39,142
2026-08-12 09:58:00,4404.54,4404.54,4402.91,4402.91,149
2026-08-12 09:59:00,4402.94,4403.75,4402.84,4403.49,177
2026-08-12 10:00:00,4403.47,4406.11,4403.35,4405.8,195
2026-08-12 10:01:00,4405.65,4405.69,4401.86,4402.42,175
2026-08-12 10:02:00,4402.42,4404.12,4402.14,4403.98,152
2026-08-12 10:03:00,4404.39,4404.73,4402.2,4402.2,131
2026-08-12 10:04:00,4402.19,4402.89,4401.04,4401.3,156
2026-08-12 10:05:00,4401.27,4401.84,4400.91,4401.1,131
2026-08-12 10:06:00,4401.17,4402.54,4401.17,4402.01,122
2026-08-12 10:07:00,4401.9,4403.29,4401.33,4402.5,142
2026-08-12 10:08:00,4402.31,4402.61,4401.15,4401.6,142
2026-08-12 10:09:00,4401.51,4402.49,4400.99,4402.26,141
2026-08-12 10:10:00,4402.14,4403.5,4402.14,4403.27,126
2026-08-12 10:11:00,4403.28,4404.69,4403.28,4404.54,131
2026-08-12 10:12:00,4404.57,4405.4,4403.87,4405.07,149
2026-08-12 10:13:00,4405.07,4406.02,4404.79,4404.79,144
2026-08-12 10:14:00,4404.38,4405.11,4401.07,4401.55,147
2026-08-12 10:15:00,4401.37,4401.45,4400.34,4400.58,144
2026-08-12 10:16:00,4400.58,4400.81,4399.56,4399.58,124
2026-08-12 10:17:00,4399.51,4400.01,4399.06,4399.44,129
2026-08-12 10:18:00,4399.44,4399.72,4398.54,4399.54,144
2026-08-12 10:19:00,4399.6,4399.87,4398.73,4399.32,111
2026-08-12 10:20:00,4399.29,4399.46,4398.15,4398.47,132
2026-08-12 10:21:00,4398.57,4399.39,4398.52,4399.04,119
2026-08-12 10:22:00,4399.22,4399.86,4399.02,4399.59,100
2026-08-12 10:23:00,4399.59,4399.88,4399.16,4399.57,93
2026-08-12 10:24:00,4399.57,4400.59,4399.16,4399.92,131
2026-08-12 10:25:00,4399.92,4400.78,4399.68,4400.71,116
2026-08-12 10:26:00,4400.72,4400.96,4400.17,4400.23,115
2026-08-12 10:27:00,4400.25,4402.71,4400.23,4401.75,123
2026-08-12 10:28:00,4401.95,4402.59,4401.55,4402.06,137
2026-08-12 10:29:00,4402.07,4402.82,4401.94,4402.32,130
2026-08-12 10:30:00,4402.31,4403.04,4401.85,4402.27,146
2026-08-12 10:31:00,4402.23,4402.45,4401.34,4401.68,123
2026-08-12 10:32:00,4401.62,4403.87,4401.36,4403.57,94
2026-08-12 10:33:00,4403.58,4404.05,4403.2,4403.93,102
2026-08-12 10:34:00,4403.94,4405.62,4403.87,4403.87,124
2026-08-12 10:35:00,4403.83,4404.82,4403.23,4404.5,124
2026-08-12 10:36:00,4404.57,4406.06,4404.24,4405.31,159
2026-08-12 10:37:00,4405.18,4405.54,4404.68,4405.07,142
2026-08-12 10:38:00,4405.07,4405.98,4404.6,4405.2,128
2026-08-12 10:39:00,4405.22,4407.49,4405.22,4407.33,143
2026-08-12 10:40:00,4407.31,4407.51,4405.72,4405.86,125
2026-08-12 10:41:00,4406.07,4407.02,4405.76,4406.39,144
2026-08-12 10:42:00,4406.31,4408.6,4406.31,4408.26,127
2026-08-12 10:43:00,4408.26,4408.5,4407.38,4407.46,132
2026-08-12 10:44:00,4407.46,4408.5,4407.11,4407.9,140
2026-08-12 10:45:00,4407.9,4408.52,4406.33,4406.55,154
2026-08-12 10:46:00,4406.65,4407.6,4405.92,4407.34,132
2026-08-12 10:47:00,4407.37,4407.84,4406.6,4406.82,107
2026-08-12 10:48:00,4406.94,4409.6,4406.93,4409.6,131
2026-08-12 10:49:00,4409.35,4409.83,4408.02,4408.59,155
2026-08-12 10:50:00,4408.58,4409.27,4407.59,4408.08,130
2026-08-12 10:51:00,4408.31,4409.97,4407.58,4408.73,144
2026-08-12 10:52:00,4408.75,4409.93,4408.19,4409.57,150
2026-08-12 10:53:00,4409.57,4410.05,4408.28,4408.64,119
2026-08-12 10:54:00,4408.5,4409.08,4408.24,4408.61,104
2026-08-12 10:55:00,4408.65,4408.98,4406.75,4407.11,141
2026-08-12 10:56:00,4406.97,4406.99,4405.11,4405.29,134
2026-08-12 10:57:00,4405.27,4405.69,4405.08,4405.17,104
2026-08-12 10:58:00,4405.36,4406.14,4404.71,4404.86,145
2026-08-12 10:59:00,4404.78,4406.33,4404.78,4406.26,120
2026-08-12 11:00:00,4406.34,4407.28,4405.76,4406.21,166
2026-08-12 11:01:00,4406.46,4408.21,4405.96,4408.21,158
2026-08-12 11:02:00,4408.26,4409.38,4407.69,4408.86,118
2026-08-12 11:03:00,4408.97,4409.72,4408.46,4409.53,137
2026-08-12 11:04:00,4409.44,4410.38,4408.26,4408.62,126
2026-08-12 11:05:00,4408.61,4409.59,4408.12,4409.38,135
2026-08-12 11:06:00,4409.4,4410.33,4409.38,4410.33,137
2026-08-12 11:07:00,4410.33,4410.52,4408.24,4408.94,112
2026-08-12 11:08:00,4408.79,4409.16,4407.94,4408.42,139
2026-08-12 11:09:00,4408.42,4408.61,4407.3,4407.44,101
2026-08-12 11:10:00,4407.33,4409.48,4407.25,4408.38,115
2026-08-12 11:11:00,4408.35,4408.89,4408.11,4408.41,129
2026-08-12 11:12:00,4408.55,4408.92,4408.15,4408.76,93
2026-08-12 11:13:00,4408.82,4409.26,4408.14,4408.76,119
2026-08-12 11:14:00,4408.75,4409.15,4407.94,4408.41,127
2026-08-12 11:15:00,4408.32,4408.57,4406.5,4406.87,135
2026-08-12 11:16:00,4406.72,4407.3,4406.59,4406.96,93
2026-08-12 11:17:00,4406.9,4407.37,4406.51,4406.84,103
2026-08-12 11:18:00,4406.84,4408.06,4406.84,4407.65,112
2026-08-12 11:19:00,4407.65,4408.48,4407.23,4407.3,129
2026-08-12 11:20:00,4407.43,4409.24,4407.27,4408.68,115
2026-08-12 11:21:00,4408.75,4409.09,4407.86,4408.08,131
2026-08-12 11:22:00,4408.09,4409.45,4407.73,4409.02,124
2026-08-12 11:23:00,4409.01,4409.44,4408.29,4408.96,131
2026-08-12 11:24:00,4408.96,4409.1,4408.17,4408.31,129
2026-08-12 11:25:00,4408.16,4408.55,4407.75,4408.09,101
2026-08-12 11:26:00,4408.06,4408.06,4406.42,4406.68,119
2026-08-12 11:27:00,4406.82,4407.32,4406.14,4406.85,139
2026-08-12 11:28:00,4406.89,4406.98,4405.51,4406.3,99
2026-08-12 11:29:00,4406.31,4407.64,4405.67,4406.9,118
2026-08-12 11:30:00,4407.09,4407.62,4406.2,4406.68,162
2026-08-12 11:31:00,4406.82,4407.06,4405.97,4406.59,144
2026-08-12 11:32:00,4406.34,4407.04,4405.46,4405.81,126
2026-08-12 11:33:00,4405.81,4406.94,4404.98,4404.98,130
2026-08-12 11:34:00,4404.98,4405.95,4404.9,4405.75,137
2026-08-12 11:35:00,4405.81,4405.89,4404.94,4405.09,126
2026-08-12 11:36:00,4405.07,4405.91,4404.68,4405.77,123
2026-08-12 11:37:00,4405.77,4406.53,4405.45,4405.83,126
2026-08-12 11:38:00,4405.97,4406.64,4404.75,4406.09,135
2026-08-12 11:39:00,4406.09,4406.24,4405.72,4405.84,124
2026-08-12 11:40:00,4405.84,4406.24,4404.83,4405.22,100
2026-08-12 11:41:00,4405.22,4405.6,4404.62,4405.15,107
2026-08-12 11:42:00,4405.18,4406.26,4405.02,4405.66,129
2026-08-12 11:43:00,4405.62,4406.23,4405.03,4405.12,122
2026-08-12 11:44:00,4405.21,4406.03,4405.09,4405.96,109
2026-08-12 11:45:00,4406.09,4406.09,4404.54,4404.93,118
2026-08-12 11:46:00,4404.8,4405.52,4404.5,4405.05,113
2026-08-12 11:47:00,4405.11,4405.36,4402.8,4403.12,135
2026-08-12 11:48:00,4403.24,4404.1,4402.71,4404.03,120
2026-08-12 11:49:00,4404.03,4404.47,4403.76,4404.3,111
2026-08-12 11:50:00,4404.3,4404.91,4404.08,4404.7,97
2026-08-12 11:51:00,4404.7,4404.92,4403.35,4403.59,108
2026-08-12 11:52:00,4403.55,4403.97,4403.44,4403.44,96
2026-08-12 11:53:00,4403.36,4404.13,4403.36,4404.09,84
2026-08-12 11:54:00,4404.12,4404.19,4403.16,4403.32,109
2026-08-12 11:55:00,4403.32,4403.48,4402.48,4402.77,110
2026-08-12 11:56:00,4402.77,4403.56,4402.66,4403.49,109
2026-08-12 11:57:00,4403.51,4403.51,4401.8,4402.04,130
2026-08-12 11:58:00,4402.08,4402.91,4401.75,4402.66,117
2026-08-12 11:59:00,4402.66,4402.74,4401.62,4401.86,110
2026-08-12 12:00:00,4401.97,4403.07,4401.76,4402.82,138
2026-08-12 12:01:00,4402.86,4403.7,4402.24,4403.53,131
2026-08-12 12:02:00,4403.57,4405.32,4403.44,4405.29,117
2026-08-12 12:03:00,4405.3,4407.68,4404.72,4407.29,148
2026-08-12 12:04:00,4407.32,4408.02,4406.77,4407.22,134
2026-08-12 12:05:00,4407.18,4407.52,4406.64,4407.17,131
2026-08-12 12:06:00,4407.03,4408.17,4406.86,4407.33,139
2026-08-12 12:07:00,4407.15,4408.23,4406.81,4407.73,105
2026-08-12 12:08:00,4407.78,4408.83,4407.51,4407.51,116
2026-08-12 12:09:00,4407.4,4408.93,4407.17,4408.68,130
2026-08-12 12:10:00,4408.66,4411.52,4407.83,4410.05,167
2026-08-12 12:11:00,4410.04,4411.54,4409.71,4411.04,154
2026-08-12 12:12:00,4411.17,4411.73,4410.85,4411.07,134
2026-08-12 12:13:00,4411.04,4413.06,4410.41,4412.6,144
2026-08-12 12:14:00,4412.58,4413.06,4411.68,4412.8,153
2026-08-12 12:15:00,4413.14,4417.67,4412.33,4417.32,169
2026-08-12 12:16:00,4417.94,4417.94,4414.64,4415.8,144
2026-08-12 12:17:00,4415.77,4415.99,4414.55,4415.4,134
2026-08-12 12:18:00,4415.36,4415.57,4414.5,4415.29,138
2026-08-12 12:19:00,4415.28,4415.82,4414.54,4415.39,138
2026-08-12 12:20:00,4415.34,4415.93,4413.63,4414.19,134
2026-08-12 12:21:00,4414.17,4414.46,4413.37,4413.82,122
2026-08-12 12:22:00,4413.81,4417.42,4413.3,4417.42,147
2026-08-12 12:23:00,4417.24,4421.77,4417.15,4421.38,247
2026-08-12 12:24:00,4420.99,4424.1,4419.6,4423.45,254
2026-08-12 12:25:00,4423.73,4423.73,4418.87,4418.87,216
2026-08-12 12:26:00,4419.03,4420.63,4417.4,4417.6,204
2026-08-12 12:27:00,4417.73,4417.79,4415.16,4415.39,184
2026-08-12 12:28:00,4415.38,4416.41,4414.92,4415.19,181
2026-08-12 12:29:00,4415.17,4416.12,4413.1,4413.1,175
2026-08-12 12:30:00,4413.05,4414.55,4412.23,4413.57,185
2026-08-12 12:31:00,4413.54,4413.96,4412.34,4412.56,182
2026-08-12 12:32:00,4412.58,4415.73,4411.82,4415.39,170
2026-08-12 12:33:00,4415.15,4415.76,4413.75,4413.95,151
2026-08-12 12:34:00,4413.8,4414.74,4413.53,4414.1,130
2026-08-12 12:35:00,4414.2,4414.6,4412.53,4413.1,177
2026-08-12 12:36:00,4413.1,4413.86,4412.7,4413.78,153
2026-08-12 12:37:00,4413.79,4416.16,4413.63,4415.84,157
2026-08-12 12:38:00,4415.84,4415.98,4414.88,4415.34,135
2026-08-12 12:39:00,4415.36,4416.38,4415.15,4416.08,150
2026-08-12 12:40:00,4415.98,4417.11,4415.78,4416.14,137
2026-08-12 12:41:00,4416.13,4417.21,4414.81,4415.87,127
2026-08-12 12:42:00,4415.88,4416.33,4415.32,4415.61,139
2026-08-12 12:43:00,4415.48,4415.87,4413.8,4414.54,137
2026-08-12 12:44:00,4414.54,4414.84,4413.14,4413.75,137
2026-08-12 12:45:00,4413.92,4413.93,4412.53,4413.32,149
2026-08-12 12:46:00,4413.28,4413.84,4412.7,4413.54,124
2026-08-12 12:47:00,4413.56,4414.06,4413.18,4413.4,127
2026-08-12 12:48:00,4413.37,4414.45,4412.56,4413.25,126
2026-08-12 12:49:00,4413.24,4413.72,4412.37,4412.75,149
2026-08-12 12:50:00,4412.77,4416.55,4412.77,4416.16,187
2026-08-12 12:51:00,4416.12,4416.12,4413.01,4413.21,174
2026-08-12 12:52:00,4413.2,4413.73,4411.33,4411.75,175
2026-08-12 12:53:00,4411.77,4412.05,4411.25,4411.55,141
2026-08-12 12:54:00,4411.69,4411.91,4410.74,4411.67,129
2026-08-12 12:55:00,4411.81,4413.1,4411.41,4412.17,167
2026-08-12 12:56:00,4412.07,4412.65,4411.66,4412.64,112
2026-08-12 12:57:00,4412.6,4415.62,4412.6,4415.14,134
2026-08-12 12:58:00,4415.04,4415.74,4414.67,4415.35,142
2026-08-12 12:59:00,4415.34,4416.41,4414.6,4415.75,150
2026-08-12 13:00:00,4415.95,4416.24,4415.24,4415.99,150
2026-08-12 13:01:00,4415.97,4416.36,4414.76,4414.79,123
2026-08-12 13:02:00,4414.79,4416.03,4414.63,4414.77,120
2026-08-12 13:03:00,4414.77,4415.93,4414.5,4415.93,108
2026-08-12 13:04:00,4415.81,4415.89,4414.62,4414.89,129
2026-08-12 13:05:00,4414.85,4416.88,4414.85,4416.41,160
2026-08-12 13:06:00,4416.38,4417.47,4416.23,4417.28,147
2026-08-12 13:07:00,4417.25,4417.27,4415.72,4416.47,129
2026-08-12 13:08:00,4416.33,4416.76,4415.39,4415.68,116
2026-08-12 13:09:00,4415.68,4419.0,4415.39,4417.96,143
2026-08-12 13:10:00,4417.94,4418.82,4417.68,4418.63,114
2026-08-12 13:11:00,4418.48,4418.73,4417.34,4418.68,132
2026-08-12 13:12:00,4418.64,4419.28,4417.5,4419.01,146
2026-08-12 13:13:00,4419.01,4419.32,4417.94,4419.09,114
2026-08-12 13:14:00,4419.09,4419.09,4417.28,4417.97,134
2026-08-12 13:15:00,4418.07,4419.18,4417.31,4419.08,146
2026-08-12 13:16:00,4419.1,4419.11,4417.6,4417.87,114
2026-08-12 13:17:00,4418.2,4418.79,4418.12,4418.18,126
2026-08-12 13:18:00,4418.19,4418.98,4417.88,4418.73,107
2026-08-12 13:19:00,4418.76,4419.83,4418.54,4419.41,112
2026-08-12 13:20:00,4419.36,4420.37,4419.11,4420.03,145
2026-08-12 13:21:00,4419.68,4420.35,4418.94,4419.12,142
2026-08-12 13:22:00,4419.28,4420.04,4418.9,4419.82,115
2026-08-12 13:23:00,4419.84,4420.02,4419.09,4419.69,131
2026-08-12 13:24:00,4419.69,4419.9,4418.6,4419.03,142
2026-08-12 13:25:00,4419.04,4419.43,4417.98,4418.96,151
2026-08-12 13:26:00,4418.84,4420.06,4418.46,4419.5,167
2026-08-12 13:27:00,4419.46,4420.73,4419.32,4420.36,142
2026-08-12 13:28:00,4420.39,4420.97,4419.76,4420.31,131
2026-08-12 13:29:00,4420.31,4420.52,4419.42,4419.51,133
2026-08-12 13:30:00,4419.51,4419.85,4418.28,4418.34,157
2026-08-12 13:31:00,4418.48,4419.62,4417.74,4419.53,137
2026-08-12 13:32:00,4419.41,4419.56,4417.33,4418.62,136
2026-08-12 13:33:00,4418.58,4418.58,4417.01,4417.3,148
2026-08-12 13:34:00,4417.48,4417.48,4416.89,4417.16,118
2026-08-12 13:35:00,4417.16,4417.16,4415.53,4416.04,136
2026-08-12 13:36:00,4416.04,4416.44,4415.75,4416.18,126
2026-08-12 13:37:00,4416.14,4416.35,4415.41,4415.94,124
2026-08-12 13:38:00,4415.68,4415.93,4413.92,4414.09,132
2026-08-12 13:39:00,4414.0,4414.28,4412.88,4413.95,134
2026-08-12 13:40:00,4413.95,4415.03,4413.36,4413.96,152
2026-08-12 13:41:00,4414.25,4414.59,4413.43,4414.08,134
2026-08-12 13:42:00,4414.09,4414.43,4413.22,4413.3,118
2026-08-12 13:43:00,4413.5,4414.04,4413.29,4413.74,106
2026-08-12 13:44:00,4413.92,4415.29,4413.79,4414.7,136
2026-08-12 13:45:00,4414.54,4415.51,4413.73,4415.48,163
2026-08-12 13:46:00,4415.58,4415.78,4415.11,4415.45,106
2026-08-12 13:47:00,4415.52,4415.68,4413.57,4414.24,126
2026-08-12 13:48:00,4414.25,4414.57,4410.84,4410.84,135
2026-08-12 13:49:00,4408.73,4411.34,4406.96,4409.48,235
2026-08-12 13:50:00,4409.42,4410.32,4408.07,4409.11,200
2026-08-12 13:51:00,4409.15,4410.19,4408.71,4409.96,185
2026-08-12 13:52:00,4409.96,4410.93,4409.4,4409.55,159
2026-08-12 13:53:00,4409.87,4410.95,4409.79,4410.83,145
2026-08-12 13:54:00,4410.79,4411.1,4410.27,4410.63,134
2026-08-12 13:55:00,4410.49,4412.36,4409.79,4410.51,151
2026-08-12 13:56:00,4410.48,4411.67,4409.84,4411.23,146
2026-08-12 13:57:00,4411.24,4411.55,4410.61,4411.21,104
2026-08-12 13:58:00,4411.05,4412.38,4410.93,4412.08,141
2026-08-12 13:59:00,4412.25,4412.8,4411.91,4412.78,151
2026-08-12 14:00:00,4412.9,4414.92,4412.47,4414.03,167
2026-08-12 14:01:00,4414.03,4415.16,4412.93,4413.01,153
2026-08-12 14:02:00,4413.03,4413.88,4412.65,4412.96,126
2026-08-12 14:03:00,4412.94,4413.24,4412.17,4412.29,148
2026-08-12 14:04:00,4412.24,4412.24,4410.79,4411.1,139
2026-08-12 14:05:00,4411.11,4411.24,4409.44,4410.32,135
2026-08-12 14:06:00,4410.38,4410.77,4409.36,4410.08,116
2026-08-12 14:07:00,4410.21,4410.87,4409.8,4410.0,130
2026-08-12 14:08:00,4410.02,4411.61,4410.02,4411.37,124
2026-08-12 14:09:00,4411.26,4411.49,4410.52,4410.52,108
2026-08-12 14:10:00,4410.52,4411.07,4410.11,4410.14,99
2026-08-12 14:11:00,4410.13,4411.02,4409.52,4410.25,136
2026-08-12 14:12:00,4410.24,4410.41,4409.86,4410.16,123
2026-08-12 14:13:00,4410.16,4411.35,4407.86,4408.26,145
2026-08-12 14:14:00,4408.2,4409.26,4407.98,4408.08,143
2026-08-12 14:15:00,4407.79,4408.96,4407.79,4408.51,118
2026-08-12 14:16:00,4408.5,4410.01,4408.5,4409.26,110
2026-08-12 14:17:00,4409.46,4409.46,4408.79,4409.23,108
2026-08-12 14:18:00,4409.22,4410.25,4409.0,4410.24,140
2026-08-12 14:19:00,4410.3,4410.3,4408.92,4410.1,129
2026-08-12 14:20:00,4410.24,4410.67,4410.03,4410.54,129
2026-08-12 14:21:00,4410.56,4410.77,4410.28,4410.35,102
2026-08-12 14:22:00,4410.36,4410.82,4409.82,4410.02,129
2026-08-12 14:23:00,4410.13,4411.12,4409.78,4411.04,114
2026-08-12 14:24:00,4411.04,4411.53,4410.53,4410.95,141
2026-08-12 14:25:00,4410.89,4411.9,4410.18,4410.8,143
2026-08-12 14:26:00,4410.74,4411.99,4410.36,4411.79,138
2026-08-12 14:27:00,4411.76,4412.96,4411.65,4412.91,171
2026-08-12 14:28:00,4412.9,4413.41,4412.31,4412.76,129
2026-08-12 14:29:00,4412.71,4416.81,4412.52,4415.03,163
2026-08-12 14:30:00,4415.03,4416.0,4414.34,4414.5,165
2026-08-12 14:31:00,4414.64,4415.67,4414.46,4415.64,139
2026-08-12 14:32:00,4415.53,4415.53,4414.35,4415.17,138
2026-08-12 14:33:00,4414.95,4415.55,4414.01,4414.39,126
2026-08-12 14:34:00,4414.54,4414.69,4412.84,4413.42,134
2026-08-12 14:35:00,4413.24,4413.89,4413.0,4413.35,126
2026-08-12 14:36:00,4413.37,4413.67,4411.55,4412.11,134
2026-08-12 14:37:00,4412.24,4412.28,4410.48,4410.76,134
2026-08-12 14:38:00,4410.89,4411.89,4410.04,4411.75,139
2026-08-12 14:39:00,4411.57,4411.88,4411.07,4411.66,121
2026-08-12 14:40:00,4411.66,4414.04,4411.56,4413.1,156
2026-08-12 14:41:00,4413.13,4413.68,4412.67,4413.26,139
2026-08-12 14:42:00,4413.23,4413.41,4412.1,4412.6,107
2026-08-12 14:43:00,4412.54,4413.2,4412.15,4412.62,113
2026-08-12 14:44:00,4412.62,4413.51,4412.54,4413.2,103
2026-08-12 14:45:00,4413.2,4414.31,4412.73,4413.87,121
2026-08-12 14:46:00,4413.82,4414.2,4413.53,4413.59,114
2026-08-12 14:47:00,4413.51,4414.21,4413.51,4414.03,132
2026-08-12 14:48:00,4414.03,4414.03,4412.71,4412.77,122
2026-08-12 14:49:00,4412.78,4413.54,4412.55,4413.46,124
2026-08-12 14:50:00,4413.47,4413.96,4412.98,4413.2,114
2026-08-12 14:51:00,4413.31,4414.19,4412.64,4413.31,114
2026-08-12 14:52:00,4413.3,4413.85,4412.88,4413.7,133
2026-08-12 14:53:00,4413.65,4414.36,4413.44,4413.89,130
2026-08-12 14:54:00,4413.71,4414.48,4413.4,4414.16,107
2026-08-12 14:55:00,4414.16,4414.92,4413.76,4414.02,111
2026-08-12 14:56:00,4414.01,4415.49,4413.89,4413.91,130
2026-08-12 14:57:00,4414.01,4414.05,4412.43,4412.92,128
2026-08-12 14:58:00,4412.92,4413.88,4412.63,4413.88,112
2026-08-12 14:59:00,4413.88,4413.88,4412.55,4412.84,147
2026-08-12 15:00:00,4412.78,4413.11,4412.07,4412.57,147
2026-08-12 15:01:00,4412.41,4412.53,4410.95,4411.11,159
2026-08-12 15:02:00,4411.11,4412.11,4410.08,4410.92,159
2026-08-12 15:03:00,4410.91,4410.95,4409.0,4409.01,157
2026-08-12 15:04:00,4408.87,4409.24,4407.76,4408.71,151
2026-08-12 15:05:00,4408.72,4408.75,4407.19,4407.2,170
2026-08-12 15:06:00,4407.46,4408.29,4406.87,4407.72,167
2026-08-12 15:07:00,4407.72,4409.03,4407.72,4408.91,148
2026-08-12 15:08:00,4408.6,4409.33,4407.39,4408.29,167
2026-08-12 15:09:00,4408.29,4408.86,4406.82,4407.23,158
2026-08-12 15:10:00,4407.2,4408.63,4406.7,4407.15,162
2026-08-12 15:11:00,4407.14,4409.2,4406.24,4408.95,143
2026-08-12 15:12:00,4409.09,4409.44,4407.63,4407.66,156
2026-08-12 15:13:00,4407.65,4408.34,4407.15,4408.3,112
2026-08-12 15:14:00,4408.26,4408.76,4407.98,4408.76,166
2026-08-12 15:15:00,4408.74,4409.09,4407.55,4407.64,169
2026-08-12 15:16:00,4407.65,4408.5,4406.73,4407.27,167
2026-08-12 15:17:00,4407.23,4408.24,4406.61,4407.75,141
2026-08-12 15:18:00,4407.67,4408.49,4407.05,4408.34,143
2026-08-12 15:19:00,4408.37,4409.02,4406.83,4408.65,157
2026-08-12 15:20:00,4408.32,4409.69,4407.15,4408.21,183
2026-08-12 15:21:00,4408.06,4409.76,4406.95,4407.88,197
2026-08-12 15:22:00,4407.88,4408.4,4404.98,4407.19,192
2026-08-12 15:23:00,4407.44,4409.04,4407.0,4408.32,184
2026-08-12 15:24:00,4408.28,4408.28,4406.64,4406.71,175
2026-08-12 15:25:00,4406.68,4406.68,4404.66,4406.05,190
2026-08-12 15:26:00,4406.02,4409.16,4405.82,4408.76,180
2026-08-12 15:27:00,4408.77,4413.22,4408.6,4412.86,193
2026-08-12 15:28:00,4413.14,4415.7,4411.13,4415.66,198
2026-08-12 15:29:00,4415.63,4425.53,4413.99,4425.53,229
2026-08-12 15:30:00,4427.74,4432.81,4382.52,4393.67,257
2026-08-12 15:31:00,4393.98,4409.81,4387.59,4408.7,264
2026-08-12 15:32:00,4408.26,4418.9,4407.45,4417.26,259
2026-08-12 15:33:00,4417.39,4423.26,4416.96,4421.88,261
2026-08-12 15:34:00,4421.94,4431.61,4421.51,4425.11,260
2026-08-12 15:35:00,4425.19,4425.19,4415.75,4416.61,243
2026-08-12 15:36:00,4416.68,4422.3,4416.57,4421.08,238
2026-08-12 15:37:00,4420.94,4426.71,4420.66,4426.23,239
2026-08-12 15:38:00,4426.12,4426.74,4420.53,4424.95,242
2026-08-12 15:39:00,4424.0,4429.76,4423.29,4429.43,237
2026-08-12 15:40:00,4429.1,4429.22,4423.95,4428.82,207
2026-08-12 15:41:00,4428.88,4429.81,4424.72,4427.43,237
2026-08-12 15:42:00,4427.45,4431.85,4426.78,4431.77,219
2026-08-12 15:43:00,4431.58,4438.28,4431.54,4434.65,247
2026-08-12 15:44:00,4434.42,4434.75,4428.28,4428.28,231
2026-08-12 15:45:00,4428.7,4428.7,4420.17,4422.94,228
2026-08-12 15:46:00,4422.68,4422.72,4420.38,4421.45,228
2026-08-12 15:47:00,4421.21,4421.72,4416.58,4420.95,228
2026-08-12 15:48:00,4421.32,4424.17,4420.44,4423.29,217
2026-08-12 15:49:00,4423.48,4424.17,4420.5,4421.82,221
2026-08-12 15:50:00,4421.69,4426.85,4420.98,4424.45,216
2026-08-12 15:51:00,4424.37,4426.71,4423.91,4426.02,224
2026-08-12 15:52:00,4425.88,4426.54,4422.55,4424.3,220
2026-08-12 15:53:00,4424.35,4428.95,4422.92,4427.2,215
2026-08-12 15:54:00,4427.19,4429.0,4426.49,4427.65,204
2026-08-12 15:55:00,4427.61,4429.63,4427.27,4429.37,201
2026-08-12 15:56:00,4429.11,4429.89,4426.52,4429.89,211
2026-08-12 15:57:00,4429.8,4433.79,4429.51,4429.71,206
2026-08-12 15:58:00,4429.84,4436.72,4429.84,4434.07,215
2026-08-12 15:59:00,4434.09,4438.37,4433.04,4437.47,212
2026-08-12 16:00:00,4437.32,4441.53,4430.26,4430.45,248
2026-08-12 16:01:00,4430.53,4433.03,4426.84,4427.51,238
2026-08-12 16:02:00,4427.85,4434.42,4427.85,4433.49,235
2026-08-12 16:03:00,4433.36,4435.94,4430.01,4430.01,226
2026-08-12 16:04:00,4430.08,4433.79,4429.36,4432.35,213
2026-08-12 16:05:00,4432.34,4434.62,4429.61,4430.47,221
2026-08-12 16:06:00,4430.53,4433.44,4429.84,4433.44,204
2026-08-12 16:07:00,4433.44,4433.65,4427.62,4429.57,220
2026-08-12 16:08:00,4429.57,4432.21,4428.89,4430.91,215
2026-08-12 16:09:00,4430.95,4431.23,4427.72,4429.58,218
2026-08-12 16:10:00,4430.07,4430.59,4427.07,4429.53,223
2026-08-12 16:11:00,4429.54,4430.75,4427.33,4429.49,215
2026-08-12 16:12:00,4429.55,4430.06,4424.89,4425.73,222
2026-08-12 16:13:00,4425.73,4426.64,4422.53,4424.99,216
2026-08-12 16:14:00,4425.06,4425.06,4420.85,4421.86,209
2026-08-12 16:15:00,4422.0,4424.46,4420.99,4424.15,232
2026-08-12 16:16:00,4424.33,4425.35,4422.95,4425.32,218
2026-08-12 16:17:00,4424.11,4428.91,4423.84,4428.45,219
2026-08-12 16:18:00,4428.39,4429.0,4426.16,4426.54,195
2026-08-12 16:19:00,4426.55,4426.55,4423.29,4424.31,206
2026-08-12 16:20:00,4424.29,4427.55,4422.72,4425.01,212
2026-08-12 16:21:00,4424.73,4425.7,4420.44,4420.44,208
2026-08-12 16:22:00,4420.52,4422.18,4419.76,4420.27,209
2026-08-12 16:23:00,4420.39,4420.45,4417.98,4419.67,211
2026-08-12 16:24:00,4419.45,4420.1,4416.97,4417.23,203
2026-08-12 16:25:00,4417.1,4417.94,4414.54,4415.13,216
2026-08-12 16:26:00,4415.31,4418.51,4414.57,4418.48,198
2026-08-12 16:27:00,4418.35,4419.49,4417.0,4418.15,203
