timestamp,open,high,low,close,volume
1786612500000,4376.655,4382.215,4376.125,4379.785,0.2804
1786613400000,4379.805,4381.605,4378.655,4379.845,0.2221
1786614300000,4379.855,4384.715,4378.275,4384.445,0.2179
1786615200000,4384.575,4385.175,4381.185,4381.345,0.2384
1786616100000,4381.585,4387.395,4381.525,4386.935,0.2184
1786617000000,4386.895,4390.485,4384.375,4390.485,0.1852
1786617900000,4390.485,4393.685,4388.055,4391.955,0.1999
1786618800000,4391.865,4394.245,4388.265,4394.175,0.2224
1786619700000,4394.175,4396.475,4387.855,4387.855,0.2632
1786620600000,4388.005,4389.615,4383.645,4383.925,0.2937
1786621500000,4383.925,4388.005,4382.715,4387.435,0.2477
1786622400000,4387.555,4391.505,4385.605,4388.865,0.3702
1786623300000,4389.045,4392.415,4383.955,4390.645,0.3145
1786624200000,4390.645,4401.045,4380.575,4391.955,0.5424
1786625100000,4392.005,4401.765,4391.525,4401.615,0.4529
1786626000000,4401.555,4401.965,4390.765,4393.645,0.5647
1786626900000,4393.695,4395.185,4383.805,4385.145,0.4583
1786627800000,4384.915,4389.695,4375.015,4379.285,0.6884
1786628700000,4379.395,4382.625,4370.585,4372.735,0.678
1786629600000,4372.785,4378.795,4366.485,4370.795,0.6838
1786630500000,4370.795,4378.115,4367.425,4367.505,0.6325
1786631400000,4367.655,4381.565,4352.755,4380.955,0.5914
1786632300000,4381.065,4387.005,4380.885,4383.485,0.5256
1786633200000,4383.685,4385.505,4368.005,4369.475,0.5414
1786634100000,4369.525,4373.785,4363.315,4365.095,0.5527
1786635000000,4365.055,4371.315,4356.995,4368.145,0.597
1786635900000,4368.225,4370.675,4363.105,4364.825,0.3875
1786636800000,4364.895,4367.215,4353.705,4354.825,0.4315
1786637700000,4354.885,4362.695,4350.925,4362.365,0.5087
1786638600000,4362.395,4366.975,4362.365,4365.465,0.3662
1786639500000,4365.475,4368.305,4363.855,4366.755,0.3172
1786640400000,4366.855,4373.145,4364.785,4371.235,0.3709
1786641300000,4371.305,4371.655,4362.095,4362.865,0.4191
1786642200000,4362.685,4364.085,4355.415,4356.995,0.3861
1786643100000,4356.985,4359.805,4355.425,4355.695,0.3188
1786644000000,4355.725,4362.425,4355.605,4361.745,0.3668
1786644900000,4361.755,4363.365,4354.475,4357.315,0.3361
1786645800000,4357.315,4360.205,4356.095,4357.645,0.2729
1786646700000,4357.705,4358.135,4354.395,4356.715,0.2453
1786647600000,4356.835,4358.775,4346.115,4346.625,0.2959
1786648500000,4346.625,4351.285,4343.365,4351.085,0.3178
1786649400000,4351.095,4354.075,4349.505,4351.145,0.2655
1786650300000,4351.265,4351.265,4347.335,4349.925,0.3557
1786651200000,4349.915,4350.455,4346.715,4350.125,0.156
1786652100000,4350.105,4351.975,4349.015,4351.345,0.0686
1786653000000,4351.225,4351.645,4347.755,4349.305,0.0625
1786653900000,4349.075,4351.075,4347.495,4349.255,0.0544
1786658400000,4351.215,4356.695,4350.145,4353.685,0.0676
1786659300000,4353.935,4357.855,4352.385,4356.895,0.0724
1786660200000,4356.855,4362.575,4355.355,4360.005,0.0913
1786661100000,4360.115,4360.595,4352.105,4353.645,0.0968
1786662000000,4354.065,4360.325,4348.065,4360.325,0.0989
1786662900000,4360.215,4362.825,4356.605,4362.715,0.0752
1786663800000,4363.155,4363.155,4358.175,4359.825,0.0636
1786664700000,4360.055,4364.005,4356.035,4356.035,0.1254
1786665600000,4355.855,4361.785,4350.045,4351.825,0.2017
1786666500000,4351.895,4351.895,4339.275,4339.305,0.175
1786667400000,4339.175,4346.525,4334.155,4339.245,0.2063
1786668300000,4339.355,4342.425,4328.915,4340.825,0.2256
1786669200000,4340.755,4341.235,4321.805,4323.865,0.4233
1786670100000,4323.915,4325.855,4314.755,4319.175,0.5468
1786671000000,4319.265,4321.265,4312.855,4319.365,0.4271
1786671900000,4319.475,4323.105,4312.015,4317.885,0.4871
1786672800000,4317.995,4322.835,4310.375,4312.305,0.4019
1786673700000,4312.205,4318.125,4312.205,4312.725,0.3061
1786674600000,4312.715,4322.285,4310.635,4320.855,0.4064
1786675500000,4320.805,4321.925,4312.305,4315.045,0.324
1786676400000,4315.525,4323.615,4313.415,4319.975,0.2974
1786677300000,4320.075,4325.995,4319.605,4325.465,0.2223
1786678200000,4325.595,4328.085,4324.875,4325.595,0.174
1786679100000,4325.495,4326.705,4323.255,4323.315,0.1228
1786680000000,4323.345,4326.975,4322.425,4325.715,0.1649
1786680900000,4325.695,4327.785,4324.835,4325.025,0.1324
1786681800000,4325.035,4326.405,4323.065,4325.065,0.1625
1786682700000,4324.945,4326.765,4323.505,4326.765,0.1234
1786683600000,4326.905,4326.905,4319.275,4320.055,0.2286
1786684500000,4320.265,4320.265,4316.825,4317.815,0.1762
1786685400000,4317.925,4324.705,4310.895,4317.455,0.3516
1786686300000,4317.615,4333.415,4317.225,4333.395,0.3493
1786687200000,4333.375,4336.505,4329.205,4332.285,0.2532
1786688100000,4332.265,4333.255,4328.205,4329.065,0.1504
1786689000000,4329.055,4332.865,4327.765,4332.865,0.1318
1786689900000,4332.975,4335.675,4332.535,4335.445,0.1894
1786690800000,4335.245,4337.125,4330.945,4331.005,0.2377
1786691700000,4331.205,4336.355,4329.505,4331.735,0.2455
1786692600000,4331.765,4340.085,4331.445,4339.535,0.2348
1786693500000,4339.515,4345.065,4339.245,4343.495,0.2725
1786694400000,4343.555,4347.945,4341.715,4347.675,0.3421
1786695300000,4347.585,4348.975,4343.365,4345.605,0.2828
1786696200000,4345.545,4349.145,4343.355,4343.515,0.2519
1786697100000,4343.505,4349.565,4342.615,4348.475,0.2101
1786698000000,4348.335,4350.855,4345.915,4350.595,0.2191
1786698900000,4350.625,4354.005,4348.535,4351.605,0.2406
1786699800000,4351.655,4354.325,4349.865,4353.295,0.2389
1786700700000,4353.315,4357.365,4352.485,4356.985,0.1953
1786701600000,4357.155,4358.515,4353.695,4354.215,0.2312
1786702500000,4354.305,4355.305,4349.835,4351.165,0.212
1786703400000,4351.265,4351.785,4348.035,4351.755,0.1971
1786704300000,4351.695,4353.495,4347.725,4349.155,0.2142
1786705200000,4349.405,4351.475,4348.315,4350.475,0.2062
1786706100000,4350.515,4356.925,4350.475,4356.555,0.2465
1786707000000,4356.495,4363.355,4356.285,4362.265,0.2857
1786707900000,4362.235,4369.235,4360.755,4369.035,0.3112
1786708800000,4369.035,4376.775,4365.635,4371.475,0.4283
1786709700000,4371.515,4380.195,4369.405,4379.375,0.3927
1786710600000,4379.375,4386.665,4371.935,4372.645,0.4865
1786711500000,4372.735,4377.645,4370.775,4373.505,0.3978
1786712400000,4373.535,4380.895,4370.095,4374.945,0.5425
1786713300000,4375.055,4386.315,4374.965,4384.325,0.4614
1786714200000,4384.405,4396.765,4383.555,4393.545,0.7267
1786715100000,4393.595,4394.605,4382.695,4384.435,0.6026
1786716000000,4384.205,4392.905,4384.145,4390.255,0.5452
1786716900000,4390.285,4394.385,4384.965,4390.495,0.483
1786717800000,4390.415,4391.325,4381.345,4384.065,0.451
1786718700000,4384.065,4384.345,4378.685,4381.165,0.4529
1786719600000,4381.185,4393.865,4380.815,4391.955,0.5077
1786720500000,4392.065,4393.525,4378.665,4384.605,0.5344
1786721400000,4384.805,4389.745,4383.615,4389.375,0.4263
1786722300000,4389.375,4394.735,4389.115,4391.515,0.3599
1786723200000,4391.495,4396.465,4388.565,4389.535,0.3424
1786724100000,4389.535,4392.885,4386.645,4387.285,0.2662
1786725000000,4387.335,4388.805,4380.005,4385.515,0.3542
1786725900000,4385.665,4387.355,4384.715,4385.615,0.23
1786726800000,4385.705,4386.385,4380.145,4382.205,0.2616
1786727700000,4382.205,4384.495,4378.995,4379.165,0.295
1786728600000,4379.115,4382.635,4376.745,4377.585,0.2601
1786729500000,4377.585,4378.825,4376.015,4378.115,0.1997
1786730400000,4378.125,4381.485,4376.255,4377.175,0.2551
1786731300000,4377.175,4380.345,4376.735,4379.245,0.196
1786732200000,4379.155,4382.625,4376.105,4376.345,0.2243
1786733100000,4376.345,4376.865,4370.615,4373.315,0.2444
1786734000000,4373.315,4377.105,4371.705,4375.925,0.2067
1786734900000,4375.735,4377.725,4373.755,4377.045,0.1874
1786735800000,4377.145,4378.015,4375.355,4375.365,0.2142
